年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2015,Ｊ２,第４節第１日,03/29(日),16:03,千葉,1-0,岡山,フクアリ,"9,177",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第４節第１日,03/29(日),16:04,大宮,1-1,札幌,ＮＡＣＫ,"10,491",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第４節第１日,03/29(日),16:04,Ｃ大阪,2-0,横浜FC,ヤンマー,"14,518",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,熊本,2-2,徳島,うまスタ,"4,072",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,岡山,0-0,大宮,Ｃスタ,"8,153",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,金沢,3-1,愛媛,石川西部,"1,227",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,札幌,1-2,京都,札幌ド,"8,193",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,大分,6-2,岐阜,大銀ド,"5,122",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,讃岐,0-0,水戸,丸亀,"2,152",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,横浜FC,2-2,福岡,ニッパツ,"2,208",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,東京Ｖ,2-0,北九州,味フィ西,"2,707",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:03,千葉,4-4,Ｃ大阪,フクアリ,"12,516",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:04,磐田,3-0,栃木,ヤマハ,"6,946",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第５節第１日,04/01(水),19:04,群馬,0-1,長崎,正田スタ,"1,767",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),13:03,長崎,1-0,栃木,長崎県立,"3,130",スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
2015,Ｊ２,第６節第１日,04/05(日),13:03,札幌,1-1,東京Ｖ,札幌ド,"9,485",スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌
2015,Ｊ２,第６節第１日,04/05(日),13:03,金沢,2-1,群馬,石川西部,"1,701",スカパー！／スカパー！プレミアムサービス／ＮＨＫ金沢
2015,Ｊ２,第６節第１日,04/05(日),13:04,福岡,1-0,水戸,レベスタ,"4,553",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),13:04,岐阜,0-2,Ｃ大阪,長良川,"8,139",スカパー！／スカパー！プレミアムサービス／岐阜放送
2015,Ｊ２,第６節第１日,04/05(日),14:03,横浜FC,2-3,磐田,ニッパツ,"5,921",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),14:04,愛媛,2-0,大分,ニンスタ,"2,211",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),14:04,京都,0-2,千葉,西京極,"4,206",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),15:03,北九州,2-0,讃岐,本城,"2,080",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),16:04,徳島,1-2,岡山,鳴門大塚,"5,086",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第６節第１日,04/05(日),16:04,大宮,2-0,熊本,ＮＡＣＫ,"5,428",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),13:03,栃木,2-4,北九州,栃木グ,"3,125",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2015,Ｊ２,第７節第１日,04/11(土),13:03,水戸,3-0,徳島,笠松,"2,290",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),13:03,讃岐,0-0,札幌,丸亀,"2,779",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),13:04,磐田,1-1,岡山,ヤマハ,"8,193",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),13:04,群馬,0-1,愛媛,正田スタ,"3,228",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2015,Ｊ２,第７節第１日,04/11(土),14:03,熊本,0-1,横浜FC,うまスタ,"7,040",スカパー！／スカパー！プレミアムサービス／熊本放送
2015,Ｊ２,第７節第１日,04/11(土),14:04,京都,1-4,長崎,西京極,"6,095",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2015,Ｊ２,第７節第１日,04/11(土),15:03,千葉,2-0,大宮,フクアリ,"11,580",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),16:03,大分,1-2,福岡,大銀ド,"7,332",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),16:03,東京Ｖ,4-3,岐阜,味スタ,"3,178",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第７節第１日,04/11(土),16:04,Ｃ大阪,0-2,金沢,金鳥スタ,"10,290",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),13:03,金沢,1-0,讃岐,石川西部,"2,333",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),13:03,札幌,1-0,水戸,札幌ド,"9,138",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),13:04,岡山,3-0,熊本,Ｃスタ,"7,060",スカパー！／スカパー！プレミアムサービス／ＮＨＫ岡山
2015,Ｊ２,第８節第１日,04/19(日),13:04,磐田,2-0,東京Ｖ,ヤマハ,"8,173",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),13:04,岐阜,0-1,栃木,長良川,"4,008",スカパー！／スカパー！プレミアムサービス／岐阜放送
2015,Ｊ２,第８節第１日,04/19(日),14:03,横浜FC,2-2,長崎,ニッパツ,"3,849",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),14:06,徳島,1-0,京都,鳴門大塚,"4,552",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),15:03,北九州,0-1,福岡,本城,"5,184",スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州／ＮＨＫ福岡
2015,Ｊ２,第８節第１日,04/19(日),16:03,大分,0-3,大宮,大銀ド,"6,307",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),16:04,愛媛,1-0,千葉,ニンスタ,"3,109",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第８節第１日,04/19(日),16:04,Ｃ大阪,1-2,群馬,ヤンマー,"17,212",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),13:03,栃木,0-1,愛媛,栃木グ,"3,832",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),13:03,東京Ｖ,2-0,群馬,味スタ,"3,056",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),13:03,長崎,0-1,大分,長崎県立,"5,882",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),13:03,横浜FC,1-1,徳島,ニッパツ,"6,660",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),13:04,岡山,0-1,札幌,Ｃスタ,"10,107",スカパー！／スカパー！プレミアムサービス／山陽放送
2015,Ｊ２,第９節第１日,04/26(日),13:04,福岡,2-2,岐阜,レベスタ,"6,091",スカパー！／スカパー！プレミアムサービス／テレビ西日本（録）
2015,Ｊ２,第９節第１日,04/26(日),14:04,京都,2-0,北九州,西京極,"7,712",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2015,Ｊ２,第９節第１日,04/26(日),14:04,讃岐,1-3,Ｃ大阪,丸亀,"10,447",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),16:03,千葉,0-2,磐田,フクアリ,"15,051",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),16:03,熊本,0-2,金沢,うまスタ,"4,790",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第９節第１日,04/26(日),16:04,大宮,2-1,水戸,ＮＡＣＫ,"7,564",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),13:03,水戸,1-0,岡山,笠松,"4,471",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),13:03,東京Ｖ,0-1,横浜FC,味スタ,"5,629",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),13:04,岐阜,1-0,長崎,長良川,"5,003",スカパー！／スカパー！プレミアムサービス／岐阜放送
2015,Ｊ２,第１０節第１日,04/29(水・祝),13:04,磐田,0-1,福岡,ヤマハ,"10,382",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),14:03,大分,0-1,栃木,大銀ド,"6,543",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),14:04,徳島,0-0,大宮,鳴門大塚,"4,316",スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
2015,Ｊ２,第１０節第１日,04/29(水・祝),16:03,熊本,0-4,千葉,うまスタ,"6,038",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),16:04,愛媛,2-3,北九州,ニンスタ,"2,602",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),17:04,Ｃ大阪,3-0,京都,金鳥スタ,"14,631",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１０節第１日,04/29(水・祝),19:33,金沢,1-1,札幌,石川西部,"6,657",スカパー！／スカパー！プレミアムサービス／北陸放送（録）
2015,Ｊ２,第１０節第１日,04/29(水・祝),19:34,群馬,1-0,讃岐,正田スタ,"2,530",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,栃木,2-2,熊本,栃木グ,"3,761",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,長崎,2-2,岡山,長崎県立,"3,683",スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,金沢,1-0,水戸,石川西部,"4,407",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),13:03,札幌,3-0,磐田,札幌ド,"16,902",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),13:04,福岡,1-0,Ｃ大阪,レベスタ,"12,301",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),13:05,讃岐,1-0,東京Ｖ,丸亀,"2,938",スカパー！／スカパー！プレミアムサービス／西日本放送
2015,Ｊ２,第１１節第１日,05/03(日・祝),14:03,大分,1-1,徳島,大銀ド,"6,615",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),14:04,京都,0-1,群馬,西京極,"6,289",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2015,Ｊ２,第１１節第１日,05/03(日・祝),15:03,北九州,2-1,岐阜,本城,"2,787",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),16:04,大宮,1-0,愛媛,ＮＡＣＫ,"8,374",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１１節第１日,05/03(日・祝),16:04,千葉,3-0,横浜FC,フクアリ,"13,909",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),13:03,水戸,1-3,長崎,笠松,"4,611",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),13:03,横浜FC,1-2,讃岐,ニッパツ,"4,357",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),13:03,東京Ｖ,0-0,千葉,駒沢,"7,996",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),13:04,岐阜,1-1,京都,長良川,"8,463",スカパー！／スカパー！プレミアムサービス／岐阜放送
2015,Ｊ２,第１２節第１日,05/06(水・休),13:04,福岡,4-1,群馬,レベスタ,"6,724",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),14:03,岡山,0-0,栃木,Ｃスタ,"9,599",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),16:03,熊本,0-0,大分,うまスタ,"12,770",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),16:04,大宮,2-0,北九州,ＮＡＣＫ,"7,702",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),16:04,徳島,0-0,金沢,鳴門大塚,"4,831",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),16:04,Ｃ大阪,1-2,磐田,金鳥スタ,"15,914",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１２節第１日,05/06(水・休),18:04,愛媛,0-0,札幌,ニンスタ,"3,124",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第１日,05/09(土),13:03,栃木,0-0,福岡,栃木グ,"3,575",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2015,Ｊ２,第１３節第１日,05/09(土),13:03,金沢,1-1,岡山,石川西部,"3,745",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第１日,05/09(土),13:04,磐田,2-1,水戸,ヤマハ,"7,816",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第１日,05/09(土),14:03,札幌,2-3,熊本,札幌ド,"10,405",スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌／ＮＨＫ熊本
2015,Ｊ２,第１３節第１日,05/09(土),14:04,京都,1-1,東京Ｖ,西京極,"6,146",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2015,Ｊ２,第１３節第１日,05/09(土),15:05,群馬,0-2,大宮,正田スタ,"6,380",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2015,Ｊ２,第１３節第１日,05/09(土),16:03,北九州,0-3,Ｃ大阪,本城,"5,041",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第１日,05/09(土),16:03,讃岐,0-1,千葉,丸亀,"2,482",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第１日,05/09(土),16:03,大分,1-1,横浜FC,大銀ド,"7,246",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第１日,05/09(土),18:03,長崎,1-1,徳島,長崎県立,"3,424",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１３節第２日,05/10(日),19:04,岐阜,2-1,愛媛,長良川,"3,539",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),13:03,東京Ｖ,0-0,徳島,味スタ,"3,648",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),13:03,水戸,1-1,大分,Ｋｓスタ,"4,553",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),13:03,福岡,1-0,岡山,レベスタ,"5,018",スカパー！／スカパー！プレミアムサービス／福岡放送（録）
2015,Ｊ２,第１４節第１日,05/17(日),13:04,群馬,0-2,札幌,正田スタ,"4,701",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),14:03,讃岐,0-0,栃木,丸亀,"2,389",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),15:03,熊本,1-2,岐阜,水前寺,"4,164",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),15:04,Ｃ大阪,1-2,長崎,金鳥スタ,"10,900",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),16:03,横浜FC,1-0,北九州,ニッパツ,"9,663",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),16:03,千葉,1-1,金沢,フクアリ,"11,396",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),16:04,大宮,1-1,磐田,ＮＡＣＫ,"13,285",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１４節第１日,05/17(日),16:04,愛媛,3-2,京都,ニンスタ,"3,291",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),13:03,岡山,0-0,横浜FC,Ｃスタ,"9,302",スカパー！／スカパー！プレミアムサービス／岡山放送
2015,Ｊ２,第１５節第１日,05/24(日),13:03,水戸,0-2,京都,Ｋｓスタ,"4,023",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),13:03,長崎,3-1,愛媛,長崎県立,"3,405",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),13:03,栃木,1-1,金沢,栃木グ,"4,852",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2015,Ｊ２,第１５節第１日,05/24(日),13:04,福岡,1-3,讃岐,レベスタ,"6,103",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),14:03,大分,0-1,東京Ｖ,大銀ド,"6,548",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),14:04,徳島,1-2,札幌,鳴門大塚,"4,595",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),14:04,磐田,1-2,群馬,ヤマハ,"9,223",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),16:03,熊本,0-0,Ｃ大阪,うまスタ,"13,132",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),16:03,千葉,1-3,北九州,フクアリ,"10,409",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１５節第１日,05/24(日),19:04,岐阜,0-5,大宮,長良川,"6,011",スカパー！／スカパー！プレミアムサービス／岐阜放送
2015,Ｊ２,第１６節第１日,05/31(日),13:03,東京Ｖ,3-2,栃木,味スタ,"3,594",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第１日,05/31(日),13:03,京都,2-1,熊本,西京極,"7,827",スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＫＢＳ京都（録）
2015,Ｊ２,第１６節第１日,05/31(日),13:03,讃岐,0-1,岡山,丸亀,"6,556",スカパー！／スカパー！プレミアムサービス／ＮＨＫ高松／ＮＨＫ岡山
2015,Ｊ２,第１６節第１日,05/31(日),13:04,群馬,2-0,千葉,正田スタ,"4,557",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第１日,05/31(日),14:04,徳島,2-2,磐田,鳴門大塚,"5,606",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第１日,05/31(日),15:03,北九州,2-1,大分,本城,"4,309",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第１日,05/31(日),16:04,大宮,2-0,福岡,ＮＡＣＫ,"8,543",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第１日,05/31(日),16:04,愛媛,3-0,横浜FC,ニンスタ,"3,419",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第１日,05/31(日),18:04,岐阜,1-1,水戸,長良川,"4,584",スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
2015,Ｊ２,第１６節第１日,05/31(日),19:05,金沢,1-0,長崎,石川西部,"5,514",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１６節第２日,06/01(月),19:03,札幌,1-1,Ｃ大阪,札幌ド,"18,044",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１７節第１日,06/06(土),13:03,栃木,5-1,群馬,栃木グ,"4,525",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2015,Ｊ２,第１７節第１日,06/06(土),13:03,水戸,1-2,北九州,Ｋｓスタ,"2,966",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１７節第１日,06/06(土),13:04,福岡,1-0,徳島,レベスタ,"5,341",スカパー！／スカパー！プレミアムサービス／九州朝日放送
2015,Ｊ２,第１７節第１日,06/06(土),14:03,大分,2-2,京都,大銀ド,"5,355",スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
2015,Ｊ２,第１７節第１日,06/06(土),14:04,磐田,2-1,金沢,ヤマハ,"12,212",スカパー！／スカパー！プレミアムサービス／静岡朝日テレビ
2015,Ｊ２,第１７節第１日,06/06(土),15:03,熊本,1-0,長崎,水前寺,"4,560",スカパー！／スカパー！プレミアムサービス
2015,Ｊ２,第１７節第１日,06/06(土),15:04,Ｃ大阪,1-0,愛媛,ヤンマー,"16,116",スカパー！／スカパー！プレミアムサービス
