年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,草津,0-0,甲府,正田スタ,"6,459",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ（録）
2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,横浜FC,5-0,熊本,ニッパ球,"4,061",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１１節第１日,05/03(土・祝),13:03,岐阜,0-3,愛媛,長良川,"3,524",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１１節第１日,05/03(土・祝),13:04,鳥栖,3-0,水戸,ベアスタ,"5,507",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１１節第１日,05/03(土・祝),13:05,湘南,4-0,福岡,平塚,"6,146",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１１節第１日,05/03(土・祝),16:04,Ｃ大阪,1-0,徳島,長居,"9,694",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１１節第１日,05/03(土・祝),16:04,広島,1-0,山形,広島ビ,"14,332",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,水戸,0-2,湘南,笠松,"2,653",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,愛媛,0-0,山形,ニンスタ,"3,917",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１２節第１日,05/06(火・休),13:04,福岡,2-4,熊本,レベスタ,"10,822",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ福岡／ＮＨＫ熊本
2008,Ｊ２,第１２節第１日,05/06(火・休),14:04,甲府,2-1,横浜FC,小瀬,"14,521",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／テレビ山梨
2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,岐阜,0-1,鳥栖,長良川,"4,347",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,広島,0-1,仙台,広島ビ,"13,116",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１２節第１日,05/06(火・休),16:04,徳島,2-3,草津,鳴門大塚,"3,247",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１３節第１日,05/10(土),13:03,草津,1-3,Ｃ大阪,正田スタ,"2,301",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
2008,Ｊ２,第１３節第１日,05/10(土),13:04,山形,3-1,水戸,ＮＤスタ,"3,582",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１３節第２日,05/11(日),13:03,福岡,0-3,広島,レベスタ,"9,217",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ福岡
2008,Ｊ２,第１３節第２日,05/11(日),13:04,仙台,2-0,甲府,ユアスタ,"12,325",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／仙台放送
2008,Ｊ２,第１３節第２日,05/11(日),16:03,横浜FC,1-0,愛媛,ニッパ球,"2,734",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１３節第２日,05/11(日),16:03,熊本,0-2,岐阜,熊本,"4,608",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１３節第２日,05/11(日),16:04,湘南,2-1,鳥栖,平塚,"5,023",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１４節第１日,05/17(土),13:03,鳥栖,0-1,広島,ベアスタ,"7,897",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１４節第１日,05/17(土),16:04,Ｃ大阪,2-0,湘南,長居,"6,629",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１４節第２日,05/18(日),13:03,岐阜,0-1,草津,長良川,"3,035",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１４節第２日,05/18(日),13:04,仙台,3-2,山形,ユアスタ,"16,931",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ仙台／ＮＨＫ山形
2008,Ｊ２,第１４節第２日,05/18(日),14:04,徳島,2-0,熊本,鳴門大塚,"2,665",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ徳島
2008,Ｊ２,第１４節第２日,05/18(日),16:03,横浜FC,2-1,福岡,ニッパ球,"3,953",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１４節第２日,05/18(日),19:04,水戸,1-0,愛媛,笠松,"1,721",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１５節第１日,05/21(水),19:03,甲府,1-2,鳥栖,小瀬,"8,705",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１５節第１日,05/21(水),19:03,熊本,2-2,仙台,熊本,"3,691",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１５節第１日,05/21(水),19:04,山形,2-0,徳島,ＮＤスタ,"2,479",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１５節第１日,05/21(水),19:04,草津,2-1,水戸,正田スタ,"3,011",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／群馬テレビ
2008,Ｊ２,第１５節第１日,05/21(水),19:04,Ｃ大阪,2-1,福岡,長居,"5,796",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１５節第１日,05/21(水),19:04,広島,1-0,横浜FC,広島ビ,"6,954",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１５節第１日,05/21(水),19:04,愛媛,1-1,湘南,ニンスタ,"4,511",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１６節第１日,05/25(日),13:03,湘南,4-1,横浜FC,平塚,"5,788",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１６節第１日,05/25(日),13:03,福岡,2-0,仙台,レベスタ,"7,232",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１６節第１日,05/25(日),13:04,山形,3-1,熊本,ＮＤスタ,"3,019",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１６節第１日,05/25(日),16:04,広島,1-0,草津,広島ビ,"9,357",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１６節第１日,05/25(日),16:04,徳島,0-4,鳥栖,鳴門大塚,"2,553",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１６節第１日,05/25(日),19:03,岐阜,0-5,Ｃ大阪,長良川,"3,259",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／名古屋テレビ（録）
2008,Ｊ２,第１６節第１日,05/25(日),19:04,愛媛,2-1,甲府,ニンスタ,"3,155",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１７節第１日,05/30(金),19:05,草津,2-0,熊本,正田スタ,"1,819",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
2008,Ｊ２,第１７節第２日,05/31(土),13:04,水戸,1-0,徳島,ひたちな,"1,036",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１７節第２日,05/31(土),13:04,岐阜,1-1,甲府,長良川,"2,899",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１７節第２日,05/31(土),14:04,仙台,2-2,湘南,ユアスタ,"10,873",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／東日本放送
2008,Ｊ２,第１７節第２日,05/31(土),14:04,鳥栖,1-3,福岡,ベアスタ,"9,225",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ佐賀／ＮＨＫ福岡
2008,Ｊ２,第１７節第２日,05/31(土),16:03,横浜FC,2-5,山形,ニッパ球,"3,146",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１７節第２日,05/31(土),16:04,Ｃ大阪,2-0,愛媛,長居,"5,758",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１８節第１日,06/08(日),13:03,甲府,1-2,草津,小瀬,"10,110",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１８節第１日,06/08(日),13:04,Ｃ大阪,1-2,水戸,長居,"6,356",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１８節第１日,06/08(日),13:04,愛媛,0-0,岐阜,ニンスタ,"3,371",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１８節第１日,06/08(日),13:04,熊本,1-2,福岡,水前寺,"4,886",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１８節第１日,06/08(日),16:04,山形,3-0,鳥栖,ＮＤスタ,"3,754",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１８節第１日,06/08(日),16:04,横浜FC,1-1,徳島,ニッパ球,"3,139",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１８節第１日,06/08(日),16:04,広島,5-2,湘南,広島ビ,"12,156",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１９節第１日,06/11(水),19:03,湘南,2-3,草津,平塚,"3,869",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１９節第１日,06/11(水),19:03,甲府,0-2,広島,小瀬,"8,676",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１９節第１日,06/11(水),19:03,岐阜,0-0,熊本,長良川,"2,030",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／岐阜放送（録）
2008,Ｊ２,第１９節第１日,06/11(水),19:03,福岡,0-3,山形,レベスタ,"5,729",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ西日本（録）
2008,Ｊ２,第１９節第１日,06/11(水),19:04,仙台,2-0,横浜FC,ユアスタ,"12,815",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第１９節第１日,06/11(水),19:04,水戸,2-1,鳥栖,笠松,"1,130",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第１９節第１日,06/11(水),19:04,徳島,2-0,Ｃ大阪,鳴門大塚,"2,179",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第２０節第１日,06/15(日),13:03,鳥栖,1-0,湘南,ベアスタ,"4,666",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２０節第１日,06/15(日),13:04,草津,2-0,徳島,正田スタ,"4,282",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
2008,Ｊ２,第２０節第１日,06/15(日),13:04,愛媛,2-0,水戸,ニンスタ,"2,088",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２０節第１日,06/15(日),16:03,横浜FC,0-1,岐阜,ニッパ球,"3,843",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２０節第１日,06/15(日),16:04,山形,3-0,仙台,ＮＤスタ,"15,422",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ山形／ＮＨＫ仙台
2008,Ｊ２,第２０節第１日,06/15(日),16:04,Ｃ大阪,3-3,甲府,長居,"13,224",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第２０節第１日,06/15(日),19:04,広島,1-1,福岡,広島ビ,"6,395",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２１節第１日,06/21(土),13:03,草津,1-1,岐阜,正田スタ,"2,832",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／群馬テレビ（録）
2008,Ｊ２,第２１節第１日,06/21(土),13:04,水戸,1-2,広島,笠松,"3,634",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２１節第１日,06/21(土),14:03,福岡,0-1,Ｃ大阪,レベスタ,"6,877",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ福岡
2008,Ｊ２,第２１節第１日,06/21(土),15:04,熊本,0-1,鳥栖,熊本,"3,292",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）／ＮＨＫ熊本
2008,Ｊ２,第２１節第１日,06/21(土),16:04,徳島,1-3,仙台,鳴門大塚,"2,575",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２１節第１日,06/21(土),16:05,愛媛,2-2,横浜FC,ニンスタ,"4,075",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２１節第１日,06/21(土),18:33,甲府,1-0,山形,小瀬,"8,360",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２２節第１日,06/25(水),19:03,横浜FC,1-0,水戸,ニッパ球,"2,772",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第２２節第１日,06/25(水),19:03,湘南,1-1,山形,平塚,"7,039",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２２節第１日,06/25(水),19:03,岐阜,0-1,福岡,長良川,"2,246",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第２２節第１日,06/25(水),19:03,鳥栖,2-1,愛媛,ベアスタ,"3,869",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第２２節第１日,06/25(水),19:04,仙台,0-0,熊本,ユアスタ,"10,317",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２２節第１日,06/25(水),19:04,Ｃ大阪,1-2,草津,長居,"5,554",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）（録）
2008,Ｊ２,第２２節第１日,06/25(水),19:04,広島,2-1,徳島,広島ビ,"4,622",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ２,第２３節第１日,06/28(土),13:04,水戸,3-4,仙台,ひたちな,"3,107",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
