年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2009,Ｊ２,第３９節第２日,09/13(日),19:04,愛媛,0-1,徳島,ニンスタ,"12,851",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第１日,09/19(土),13:03,岐阜,3-1,水戸,長良川,"2,603",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第１日,09/19(土),19:03,鳥栖,1-0,富山,ベアスタ,"6,239",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第２日,09/20(日),13:03,札幌,1-0,福岡,室蘭,"5,824",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第２日,09/20(日),13:05,仙台,2-0,栃木,ユアスタ,"16,038",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第２日,09/20(日),16:04,草津,1-0,甲府,正田スタ,"8,276",スカパースカチャン／ｅ２スカチャン／群馬テレビ
2009,Ｊ２,第４０節第２日,09/20(日),16:04,愛媛,0-1,岡山,ニンスタ,"3,734",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第２日,09/20(日),18:34,徳島,6-0,熊本,鳴門大塚,"3,931",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第２日,09/20(日),19:03,横浜FC,2-0,東京Ｖ,ニッパ球,"5,345",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４０節第２日,09/20(日),19:04,Ｃ大阪,2-1,湘南,長居,"18,874",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４１節第１日,09/23(水・祝),13:03,栃木,2-1,岐阜,栃木グ,"4,337",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第４１節第１日,09/23(水・祝),13:04,富山,0-2,草津,富山,"3,316",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４１節第１日,09/23(水・祝),13:05,水戸,1-3,鳥栖,笠松,"3,089",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４１節第１日,09/23(水・祝),14:04,熊本,1-1,横浜FC,熊本,"6,803",スカパースカチャン／ｅ２スカチャン／熊本朝日放送
2009,Ｊ２,第４１節第１日,09/23(水・祝),16:03,東京Ｖ,2-4,Ｃ大阪,味スタ,"7,023",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第４１節第１日,09/23(水・祝),16:03,福岡,0-0,徳島,レベスタ,"6,325",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４１節第１日,09/23(水・祝),18:33,甲府,1-1,仙台,小瀬,"15,076",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４１節第１日,09/23(水・祝),19:03,湘南,1-0,愛媛,平塚,"7,793",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４１節第１日,09/23(水・祝),19:03,岡山,0-1,札幌,岡山,"8,367",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第１日,09/26(土),13:04,鳥栖,2-1,東京Ｖ,ベアスタ,"13,211",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第１日,09/26(土),15:04,徳島,4-1,岡山,鳴門大塚,"3,724",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第２日,09/27(日),13:03,横浜FC,1-3,富山,ニッパ球,"3,076",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第２日,09/27(日),13:04,Ｃ大阪,1-0,栃木,長居,"7,742",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第２日,09/27(日),13:05,札幌,2-0,湘南,札幌厚別,"8,935",スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌
2009,Ｊ２,第４２節第２日,09/27(日),16:04,仙台,1-0,熊本,ユアスタ,"14,374",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第２日,09/27(日),16:04,愛媛,0-1,福岡,ニンスタ,"2,584",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４２節第２日,09/27(日),16:05,草津,2-0,水戸,正田スタ,"6,069",スカパースカチャン／ｅ２スカチャン／群馬テレビ
2009,Ｊ２,第４２節第２日,09/27(日),19:04,岐阜,1-2,甲府,長良川,"6,657",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第１日,10/03(土),13:04,水戸,0-3,徳島,笠松,"1,595",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第１日,10/03(土),13:04,栃木,1-1,愛媛,足利陸,"2,411",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第４３節第１日,10/03(土),16:03,湘南,3-1,岡山,平塚,"5,872",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第１日,10/03(土),19:04,Ｃ大阪,0-0,福岡,長居,"8,553",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第２日,10/04(日),13:03,熊本,0-0,札幌,熊本,"4,140",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第２日,10/04(日),13:05,富山,2-3,仙台,富山,"5,520",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第２日,10/04(日),16:03,横浜FC,1-2,草津,ニッパ球,"3,333",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第２日,10/04(日),16:03,鳥栖,1-0,岐阜,佐賀,"6,011",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４３節第２日,10/04(日),19:34,東京Ｖ,0-1,甲府,国立,"7,850",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４４節第１日,10/07(水),19:03,湘南,1-0,徳島,平塚,"3,301",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４４節第１日,10/07(水),19:03,甲府,2-0,水戸,小瀬,"5,582",スカパースカチャン／ｅ２スカチャン／テレビ山梨（録）
2009,Ｊ２,第４４節第１日,10/07(水),19:03,岡山,0-1,栃木,とりスタ,615,スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４４節第１日,10/07(水),19:03,福岡,1-1,富山,レベスタ,"2,869",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４４節第１日,10/07(水),19:04,札幌,0-1,Ｃ大阪,札幌厚別,"7,035",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４４節第１日,10/07(水),19:04,仙台,1-0,横浜FC,ユアスタ,"10,228",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４４節第１日,10/07(水),19:04,岐阜,1-1,東京Ｖ,長良川,"1,791",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４４節第１日,10/07(水),19:34,草津,0-1,鳥栖,正田スタ,"1,579",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
2009,Ｊ２,第４５節第１日,10/17(土),14:05,徳島,3-0,札幌,鳴門大塚,"4,096",スカパースカチャン／ｅ２スカチャン／ＮＨＫ徳島
2009,Ｊ２,第４５節第１日,10/17(土),15:04,草津,1-0,岐阜,正田スタ,"4,610",スカパースカチャン／ｅ２スカチャン／群馬テレビ
2009,Ｊ２,第４５節第２日,10/18(日),13:03,栃木,1-2,甲府,栃木グ,"5,030",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第４５節第２日,10/18(日),13:03,横浜FC,2-1,岡山,西が丘,"2,178",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４５節第２日,10/18(日),13:03,熊本,0-1,福岡,熊本,"12,730",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４５節第２日,10/18(日),13:04,富山,0-3,湘南,富山,"5,015",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４５節第２日,10/18(日),16:03,東京Ｖ,2-0,水戸,味スタ,"9,076",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第４５節第２日,10/18(日),16:03,鳥栖,1-1,仙台,佐賀,"6,338",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４５節第２日,10/18(日),16:04,Ｃ大阪,3-1,愛媛,長居,"9,003",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４６節第１日,10/21(水),19:03,札幌,1-0,栃木,札幌厚別,"5,112",スカパースカチャン／ｅ２スカチャンＨＤ
2009,Ｊ２,第４６節第１日,10/21(水),19:03,湘南,1-0,鳥栖,平塚,"8,216",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４６節第１日,10/21(水),19:03,甲府,0-1,横浜FC,小瀬,"10,501",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４６節第１日,10/21(水),19:03,岡山,0-2,東京Ｖ,岡山,"5,674",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４６節第１日,10/21(水),19:03,福岡,1-0,岐阜,レベスタ,"3,004",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４６節第１日,10/21(水),19:04,水戸,0-1,熊本,笠松,"1,408",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４６節第１日,10/21(水),19:04,徳島,0-0,Ｃ大阪,鳴門大塚,"3,554",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４６節第１日,10/21(水),19:04,愛媛,1-0,富山,ニンスタ,"1,633",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４６節第１日,10/21(水),19:05,仙台,2-0,草津,ユアスタ,"11,009",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４７節第１日,10/24(土),13:03,栃木,0-0,徳島,栃木グ,"2,618",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第４７節第１日,10/24(土),13:03,熊本,1-0,湘南,水前寺,"2,835",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４７節第２日,10/25(日),12:33,草津,2-1,岡山,正田スタ,"3,556",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第４７節第２日,10/25(日),12:33,岐阜,3-3,愛媛,長良川,"7,816",スカパースカチャン／ｅ２スカチャン（録）／岐阜放送（録）
2009,Ｊ２,第４７節第２日,10/25(日),12:33,鳥栖,1-2,甲府,佐賀,"5,831",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４７節第２日,10/25(日),12:34,仙台,1-0,札幌,ユアスタ,"16,515",スカパースカチャン／ｅ２スカチャンＨＤ／仙台放送
2009,Ｊ２,第４７節第２日,10/25(日),12:34,富山,2-3,水戸,富山,"3,891",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４７節第２日,10/25(日),15:03,東京Ｖ,1-0,福岡,味スタ,"4,133",スカパースカチャン／ｅ２スカチャン（録）／日本テレビ（録）
2009,Ｊ２,第４７節第２日,10/25(日),15:03,横浜FC,0-3,Ｃ大阪,国立,"3,584",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４４節第２日,10/31(土),14:04,愛媛,1-1,熊本,ニンスタ,"2,372",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４８節第１日,11/08(日),12:33,札幌,1-1,富山,札幌厚別,"6,843",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４８節第１日,11/08(日),12:33,栃木,0-2,熊本,栃木グ,"3,180",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４８節第１日,11/08(日),12:33,湘南,2-2,東京Ｖ,平塚,"11,653",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第４８節第１日,11/08(日),12:33,福岡,2-1,甲府,レベスタ,"10,315",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４８節第１日,11/08(日),12:34,水戸,0-4,仙台,Ｋｓスタ,"8,463",スカパースカチャン／ｅ２スカチャン／ＮＨＫ水戸＊／ＮＨＫ仙台＊
2009,Ｊ２,第４８節第１日,11/08(日),16:04,Ｃ大阪,5-0,草津,長居,"20,727",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４８節第１日,11/08(日),16:04,徳島,0-1,鳥栖,鳴門大塚,"4,152",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４８節第１日,11/08(日),19:03,岡山,0-2,岐阜,岡山,"5,833",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４８節第１日,11/08(日),19:04,愛媛,0-2,横浜FC,ニンスタ,"3,548",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４９節第１日,11/21(土),17:03,東京Ｖ,0-2,熊本,味スタ,"4,736",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第４９節第１日,11/21(土),17:03,甲府,2-3,湘南,小瀬,"16,844",スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府＊
2009,Ｊ２,第４９節第２日,11/22(日),13:03,横浜FC,1-0,栃木,駒沢,"4,749",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４９節第２日,11/22(日),13:03,鳥栖,0-0,岡山,ベアスタ,"5,259",スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀
2009,Ｊ２,第４９節第２日,11/22(日),13:06,仙台,1-0,Ｃ大阪,ユアスタ,"19,063",スカパースカチャン／ｅ２スカチャン／ＮＨＫ仙台／ＮＨＫ大阪
2009,Ｊ２,第４９節第２日,11/22(日),16:03,岐阜,2-4,札幌,長良川,"7,843",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４９節第２日,11/22(日),16:04,水戸,1-0,愛媛,Ｋｓスタ,"2,555",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第４９節第２日,11/22(日),16:04,草津,1-2,福岡,正田スタ,"4,267",スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
2009,Ｊ２,第４９節第２日,11/22(日),16:04,富山,0-0,徳島,富山,"3,449",スカパースカチャン／ｅ２スカチャン（録）
2009,Ｊ２,第５０節第１日,11/28(土),17:03,岡山,0-1,甲府,岡山,"8,532",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５０節第１日,11/28(土),17:04,Ｃ大阪,2-1,岐阜,長居,"17,061",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５０節第２日,11/29(日),13:03,栃木,2-3,東京Ｖ,栃木グ,"6,186",スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
2009,Ｊ２,第５０節第２日,11/29(日),13:04,札幌,3-1,横浜FC,札幌ド,"21,463",スカパースカチャン／ｅ２スカチャンＨＤ
2009,Ｊ２,第５０節第２日,11/29(日),13:04,熊本,2-0,富山,熊本,"16,585",スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本
2009,Ｊ２,第５０節第２日,11/29(日),13:05,愛媛,0-0,鳥栖,ニンスタ,"4,441",スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山
2009,Ｊ２,第５０節第２日,11/29(日),16:03,福岡,3-1,水戸,レベスタ,"11,286",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５０節第２日,11/29(日),16:04,湘南,0-0,草津,平塚,"14,080",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５０節第２日,11/29(日),16:04,徳島,0-4,仙台,鳴門大塚,"6,172",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５１節第１日,12/05(土),12:33,東京Ｖ,2-2,札幌,味スタ,"7,560",スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
2009,Ｊ２,第５１節第１日,12/05(土),12:33,甲府,2-1,熊本,小瀬,"13,104",スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府／ＮＨＫ熊本（録）
2009,Ｊ２,第５１節第１日,12/05(土),12:33,岐阜,2-1,徳島,長良川,"5,042",スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ岐阜（録）
2009,Ｊ２,第５１節第１日,12/05(土),12:33,鳥栖,2-1,Ｃ大阪,ベアスタ,"8,466",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５１節第１日,12/05(土),12:34,仙台,1-1,愛媛,ユアスタ,"18,835",スカパースカチャン／ｅ２スカチャンＨＤ／東北放送
2009,Ｊ２,第５１節第１日,12/05(土),12:34,水戸,2-3,湘南,Ｋｓスタ,"5,500",スカパースカチャン／ｅ２スカチャン
2009,Ｊ２,第５１節第１日,12/05(土),12:34,草津,3-2,栃木,正田スタ,"5,661",スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ（録）
2009,Ｊ２,第５１節第１日,12/05(土),12:34,富山,2-0,岡山,富山,"5,406",スカパースカチャン／ｅ２スカチャン／ＮＨＫ富山／ＮＨＫ岡山
2009,Ｊ２,第５１節第１日,12/05(土),12:36,横浜FC,2-2,福岡,日産ス,"4,470",スカパースカチャン／ｅ２スカチャン（録）
