年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2013,Ｊ２ ,第２節第１日,03/10(日),"
														13:03","
長崎
","
1-3
","
Ｇ大阪
","
														長崎県立","
														18,153",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														13:04","
群馬
","
0-0
","
鳥取
","
														正田スタ","
														3,635",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2013,Ｊ２ ,第２節第１日,03/10(日),"
														13:05","
愛媛
","
1-1
","
松本
","
														ニンスタ","
														3,325",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														16:04","
札幌
","
0-1
","
栃木
","
														札幌ド","
														13,248",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														16:05","
横浜FC
","
2-2
","
徳島
","
														ニッパ球","
														8,437",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														16:05","
神戸
","
4-0
","
岐阜
","
														ノエスタ","
														10,127",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														16:05","
福岡
","
2-1
","
山形
","
														レベスタ","
														7,204",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														18:04","
熊本
","
0-3
","
千葉
","
														うまスタ","
														4,409",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第２節第１日,03/10(日),"
														19:04","
京都
","
0-0
","
東京Ｖ
","
														西京極","
														7,293",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2013,Ｊ２ ,第３節第１日,03/17(日),"
														13:04","
松本
","
1-2
","
熊本
","
														松本","
														12,959",スカパー！／スカパー！プレミアムサービス／信越放送
2013,Ｊ２ ,第３節第１日,03/17(日),"
														13:04","
鳥取
","
3-1
","
水戸
","
														とりスタ","
														6,467",スカパー！／スカパー！プレミアムサービス／ＮＨＫ鳥取
2013,Ｊ２ ,第３節第１日,03/17(日),"
														13:04","
徳島
","
1-2
","
北九州
","
														鳴門大塚","
														3,299",スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島
2013,Ｊ２ ,第３節第１日,03/17(日),"
														13:04","
福岡
","
1-2
","
京都
","
														レベスタ","
														4,614",スカパー！／スカパー！プレミアムサービス／ＮＨＫ福岡
2013,Ｊ２ ,第３節第１日,03/17(日),"
														16:03","
栃木
","
0-0
","
千葉
","
														栃木グ","
														5,087",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2013,Ｊ２ ,第３節第１日,03/17(日),"
														16:03","
東京Ｖ
","
1-1
","
岡山
","
														味スタ","
														3,951",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第３節第１日,03/17(日),"
														16:03","
Ｇ大阪
","
0-0
","
横浜FC
","
														万博","
														13,476",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第３節第１日,03/17(日),"
														16:04","
山形
","
2-0
","
長崎
","
														ＮＤスタ","
														7,161",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第３節第１日,03/17(日),"
														16:04","
神戸
","
1-0
","
札幌
","
														ノエスタ","
														6,776",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第３節第１日,03/17(日),"
														16:06","
富山
","
1-0
","
愛媛
","
														富山","
														5,069",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第３節第１日,03/17(日),"
														19:04","
岐阜
","
0-0
","
群馬
","
														長良川","
														2,510",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														13:03","
熊本
","
2-2
","
Ｇ大阪
","
														うまスタ","
														11,874",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														13:04","
山形
","
2-1
","
栃木
","
														ＮＤスタ","
														6,011",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														13:04","
京都
","
4-1
","
神戸
","
														西京極","
														9,485",スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＮＨＫ神戸／ＫＢＳ京都（録）
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														13:04","
徳島
","
2-1
","
福岡
","
														鳴門大塚","
														2,921",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														13:04","
長崎
","
1-0
","
富山
","
														長崎県立","
														2,093",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														15:03","
千葉
","
1-1
","
鳥取
","
														フクアリ","
														8,386",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														15:04","
群馬
","
1-0
","
横浜FC
","
														正田スタ","
														3,190",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														16:03","
北九州
","
1-1
","
東京Ｖ
","
														本城","
														4,509",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														16:04","
札幌
","
1-2
","
松本
","
														札幌ド","
														9,979",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														16:04","
愛媛
","
0-0
","
岐阜
","
														ニンスタ","
														2,159",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第４節第１日,03/20(水・祝),"
														16:05","
岡山
","
1-1
","
水戸
","
														カンスタ","
														6,279",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														13:03","
松本
","
1-1
","
長崎
","
														松本","
														9,038",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														13:03","
鳥取
","
1-1
","
栃木
","
														とりスタ","
														2,900",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														13:03","
北九州
","
1-2
","
山形
","
														本城","
														3,146",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														13:04","
富山
","
1-0
","
京都
","
														富山","
														4,353",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														13:04","
岐阜
","
0-1
","
徳島
","
														長良川","
														3,294",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														14:03","
福岡
","
0-1
","
札幌
","
														レベスタ","
														5,188",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														16:03","
水戸
","
0-1
","
愛媛
","
														Ｋｓスタ","
														2,584",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														16:03","
東京Ｖ
","
1-1
","
熊本
","
														味スタ","
														3,291",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														16:03","
横浜FC
","
0-1
","
岡山
","
														ニッパ球","
														4,271",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														16:03","
Ｇ大阪
","
1-1
","
千葉
","
														万博","
														11,117",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第５節第１日,03/24(日),"
														16:04","
神戸
","
4-1
","
群馬
","
														ノエスタ","
														6,594",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														13:03","
栃木
","
3-0
","
群馬
","
														栃木グ","
														3,030",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														13:03","
松本
","
1-2
","
神戸
","
														松本","
														9,277",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														13:03","
福岡
","
1-1
","
水戸
","
														レベスタ","
														4,104",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														13:03","
熊本
","
1-1
","
富山
","
														うまスタ","
														5,012",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														13:04","
山形
","
5-1
","
横浜FC
","
														ＮＤスタ","
														5,510",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														14:04","
愛媛
","
0-1
","
岡山
","
														ニンスタ","
														3,776",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														16:03","
札幌
","
1-3
","
Ｇ大阪
","
														札幌ド","
														17,020",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														16:03","
千葉
","
6-1
","
北九州
","
														フクアリ","
														7,185",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														16:03","
東京Ｖ
","
3-0
","
岐阜
","
														味スタ","
														3,068",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														16:03","
長崎
","
3-1
","
鳥取
","
														長崎県立","
														2,467",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第６節第１日,03/31(日),"
														16:04","
京都
","
1-2
","
徳島
","
														西京極","
														6,128",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2013,Ｊ２ ,第７節第１日,04/07(日),"
														13:03","
鳥取
","
0-0
","
福岡
","
														とりスタ","
														1,530",スカパー！／スカパー！プレミアムサービス／日本海テレビ
2013,Ｊ２ ,第７節第１日,04/07(日),"
														13:04","
群馬
","
0-2
","
千葉
","
														正田スタ","
														5,579",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2013,Ｊ２ ,第７節第１日,04/07(日),"
														13:04","
岐阜
","
0-3
","
京都
","
														長良川","
														3,264",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														13:04","
岡山
","
3-2
","
札幌
","
														カンスタ","
														6,310",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														13:04","
徳島
","
1-2
","
長崎
","
														鳴門大塚","
														3,488",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														14:03","
Ｇ大阪
","
0-0
","
東京Ｖ
","
														万博","
														10,010",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														16:03","
水戸
","
1-2
","
松本
","
														Ｋｓスタ","
														2,513",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														16:03","
横浜FC
","
0-0
","
熊本
","
														ニッパ球","
														3,086",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														16:03","
北九州
","
1-0
","
愛媛
","
														本城","
														1,607",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														16:04","
富山
","
1-2
","
栃木
","
														富山","
														2,315",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第７節第１日,04/07(日),"
														16:04","
神戸
","
1-0
","
山形
","
														ノエスタ","
														10,559",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														13:03","
札幌
","
2-1
","
徳島
","
														札幌ド","
														8,173",スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌
2013,Ｊ２ ,第８節第１日,04/14(日),"
														13:03","
栃木
","
0-1
","
水戸
","
														栃木グ","
														4,606",スカパー！／スカパー！プレミアムサービス／ＮＨＫ宇都宮／ＮＨＫ水戸
2013,Ｊ２ ,第８節第１日,04/14(日),"
														13:03","
松本
","
1-2
","
岐阜
","
														松本","
														9,517",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														13:04","
山形
","
0-1
","
Ｇ大阪
","
														ＮＤスタ","
														17,223",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														13:05","
長崎
","
1-0
","
熊本
","
														長崎県立","
														5,916",スカパー！／スカパー！プレミアムサービス／ＮＨＫ長崎
2013,Ｊ２ ,第８節第１日,04/14(日),"
														16:03","
千葉
","
0-0
","
岡山
","
														フクアリ","
														8,406",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														16:03","
東京Ｖ
","
3-0
","
鳥取
","
														味スタ","
														3,916",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														16:03","
福岡
","
2-1
","
北九州
","
														レベスタ","
														5,936",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														16:04","
富山
","
0-0
","
神戸
","
														富山","
														3,624",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第８節第１日,04/14(日),"
														16:04","
京都
","
0-1
","
横浜FC
","
														西京極","
														7,860",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2013,Ｊ２ ,第８節第１日,04/14(日),"
														19:06","
愛媛
","
2-0
","
群馬
","
														ニンスタ","
														2,124",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
水戸
","
2-0
","
千葉
","
														Ｋｓスタ","
														2,648",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
東京Ｖ
","
2-0
","
山形
","
														味スタ","
														3,057",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
横浜FC
","
1-2
","
長崎
","
														ニッパ球","
														2,690",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
Ｇ大阪
","
1-0
","
松本
","
														万博","
														8,993",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
鳥取
","
0-2
","
札幌
","
														とりスタ","
														1,711",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
岡山
","
1-1
","
京都
","
														カンスタ","
														6,234",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:03","
熊本
","
0-1
","
愛媛
","
														うまスタ","
														3,501",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:04","
群馬
","
0-1
","
福岡
","
														正田スタ","
														1,472",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:04","
岐阜
","
2-3
","
富山
","
														長良川","
														2,341",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:04","
神戸
","
2-1
","
北九州
","
														ノエスタ","
														4,151",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第９節第１日,04/17(水),"
														19:04","
徳島
","
0-1
","
栃木
","
														鳴門大塚","
														2,325",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														13:03","
栃木
","
2-0
","
岐阜
","
														栃木グ","
														2,103",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														13:03","
岡山
","
2-0
","
群馬
","
														カンスタ","
														6,983",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														13:03","
北九州
","
0-2
","
水戸
","
														本城","
														2,311",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														13:04","
山形
","
1-0
","
熊本
","
														ＮＤスタ","
														4,433",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														13:04","
長崎
","
0-0
","
札幌
","
														長崎県立","
														3,709",スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														14:04","
京都
","
3-0
","
鳥取
","
														西京極","
														4,692",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														16:03","
千葉
","
1-1
","
福岡
","
														フクアリ","
														6,511",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														16:03","
横浜FC
","
1-2
","
神戸
","
														ニッパ球","
														4,328",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														16:04","
富山
","
0-4
","
Ｇ大阪
","
														富山","
														13,639",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１０節第１日,04/21(日),"
														16:04","
徳島
","
3-2
","
愛媛
","
														鳴門大塚","
														5,215",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														13:03","
札幌
","
1-3
","
熊本
","
														札幌厚別","
														6,003",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														13:03","
水戸
","
2-2
","
横浜FC
","
														Ｋｓスタ","
														6,175",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														13:04","
群馬
","
4-1
","
徳島
","
														正田スタ","
														2,542",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														13:04","
京都
","
3-3
","
千葉
","
														西京極","
														8,594",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														13:06","
岐阜
","
1-1
","
山形
","
														長良川","
														4,120",スカパー！／スカパー！プレミアムサービス／ＮＨＫ岐阜／ＮＨＫ山形
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														16:03","
福岡
","
0-1
","
松本
","
														レベスタ","
														4,507",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														16:04","
富山
","
1-1
","
東京Ｖ
","
														富山","
														4,883",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														16:04","
Ｇ大阪
","
1-1
","
鳥取
","
														万博","
														16,803",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														16:04","
神戸
","
3-3
","
岡山
","
														ノエスタ","
														14,249",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第１日,04/28(日),"
														16:05","
北九州
","
0-2
","
栃木
","
														本城","
														2,628",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１１節第２日,04/29(月・祝),"
														14:03","
愛媛
","
0-2
","
長崎
","
														ニンスタ","
														3,918",スカパー！／スカパー！プレミアムサービス／あいテレビ
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														13:03","
栃木
","
1-0
","
岡山
","
														栃木グ","
														4,702",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														13:03","
松本
","
1-1
","
群馬
","
														松本","
														11,881",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														13:03","
福岡
","
0-0
","
神戸
","
														レベスタ","
														5,710",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														13:03","
長崎
","
1-0
","
北九州
","
														長崎県立","
														4,336",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														13:04","
山形
","
3-1
","
富山
","
														ＮＤスタ","
														7,292",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														14:03","
熊本
","
3-2
","
水戸
","
														うまスタ","
														6,442",スカパー！／スカパー！プレミアムサービス／熊本放送
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														16:03","
東京Ｖ
","
1-3
","
横浜FC
","
														味スタ","
														15,022",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														16:03","
鳥取
","
0-1
","
徳島
","
														とりスタ","
														6,123",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														16:04","
札幌
","
0-1
","
京都
","
														札幌ド","
														11,981",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														19:03","
千葉
","
2-0
","
愛媛
","
														フクアリ","
														10,296",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１２節第１日,05/03(金・祝),"
														19:03","
Ｇ大阪
","
2-0
","
岐阜
","
														万博","
														12,729",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														13:03","
水戸
","
0-0
","
長崎
","
														Ｋｓスタ","
														4,280",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														13:03","
北九州
","
1-2
","
札幌
","
														本城","
														3,100",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														13:04","
横浜FC
","
0-1
","
福岡
","
														ニッパ球","
														6,387",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														13:04","
徳島
","
0-3
","
熊本
","
														鳴門大塚","
														4,583",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														14:04","
岡山
","
4-3
","
山形
","
														カンスタ","
														11,117",スカパー！／スカパー！プレミアムサービス／山陽放送
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														15:04","
群馬
","
0-1
","
東京Ｖ
","
														正田スタ","
														3,856",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														16:04","
神戸
","
2-0
","
Ｇ大阪
","
														ノエスタ","
														23,012",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														18:04","
京都
","
0-1
","
松本
","
														西京極","
														6,424",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														19:04","
富山
","
1-1
","
鳥取
","
														富山","
														2,820",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														19:04","
岐阜
","
0-1
","
千葉
","
														長良川","
														3,215",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１３節第１日,05/06(月・休),"
														19:04","
愛媛
","
3-0
","
栃木
","
														ニンスタ","
														2,413",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														13:03","
栃木
","
2-2
","
長崎
","
														栃木グ","
														3,686",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														13:03","
松本
","
1-1
","
北九州
","
														松本","
														8,829",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														13:03","
福岡
","
2-3
","
Ｇ大阪
","
														レベスタ","
														14,526",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														13:04","
鳥取
","
0-0
","
岡山
","
														とりスタ","
														5,426",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														13:04","
徳島
","
3-1
","
水戸
","
														鳴門大塚","
														2,797",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														15:03","
東京Ｖ
","
2-1
","
神戸
","
														国立","
														7,464",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														16:03","
千葉
","
3-2
","
富山
","
														フクアリ","
														9,399",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														16:04","
山形
","
0-1
","
札幌
","
														ＮＤスタ","
														6,460",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														16:04","
横浜FC
","
0-0
","
愛媛
","
														ニッパ球","
														5,024",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														16:04","
京都
","
2-1
","
群馬
","
														西京極","
														7,078",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2013,Ｊ２ ,第１４節第１日,05/12(日),"
														19:04","
岐阜
","
0-0
","
熊本
","
														長良川","
														2,860",スカパー！／スカパー！プレミアムサービス／岐阜放送
2013,Ｊ２ ,第１０節第２日,05/15(水),"
														19:03","
松本
","
0-0
","
東京Ｖ
","
														松本","
														8,855",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１５節第１日,05/19(日),"
														13:03","
鳥取
","
0-6
","
山形
","
														とりスタ","
														1,677",スカパー！／スカパー！プレミアムサービス
2013,Ｊ２ ,第１５節第１日,05/19(日),"
														13:03","
岡山
","
2-0
","
徳島
","
														カンスタ","
														8,510",スカパー！／スカパー！プレミアムサービス／岡山放送
2013,Ｊ２ ,第１５節第１日,05/19(日),"
														13:03","
長崎
","
0-1
","
京都
","
														長崎市","
														3,940",スカパー！／スカパー！プレミアムサービス
