年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2000,Ｊ２,第７節第２日,04/16(日),13:01,水戸,1-0,鳥栖,日立市,"1,131",スカイパーフェクＴＶ！（録）
2000,Ｊ２,第７節第２日,04/16(日),14:00,湘南,0-4,大宮,平塚,"4,474",Ｊスカイスポーツ（録）
2000,Ｊ２,第７節第２日,04/16(日),14:01,山形,4-2,甲府,鶴岡,"2,323",スカイパーフェクＴＶ！（録）
2000,Ｊ２,第７節第２日,04/16(日),17:03,浦和,5-1,新潟,駒場,"16,610",テレビ埼玉（録）／Ｊスカイスポーツ
2000,Ｊ２,第８節第１日,04/22(土),13:00,甲府,0-3,水戸,韮崎中央,781,スカイパーフェクＴＶ！（録）
2000,Ｊ２,第８節第２日,04/23(日),12:34,札幌,0-2,山形,函館,"11,272",北海道文化放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第８節第２日,04/23(日),13:01,鳥栖,2-1,湘南,鳥栖,"4,178",スカイパーフェクＴＶ！（録）
2000,Ｊ２,第８節第２日,04/23(日),13:03,仙台,2-3,浦和,仙台,"18,706",仙台放送／Ｊスカイスポーツ
2000,Ｊ２,第８節第２日,04/23(日),13:05,新潟,0-3,大分,新潟,"2,789",ＮＨＫ新潟／スカイパーフェクＴＶ！（録）
2000,Ｊ２,第９節第１日,04/28(金),19:02,大宮,0-0,鳥栖,大宮,"2,024",スカイパーフェクＴＶ！
2000,Ｊ２,第９節第２日,04/29(土・祝),13:01,大分,4-1,仙台,佐伯,"1,985",スカイパーフェクＴＶ！（録）
2000,Ｊ２,第９節第２日,04/29(土・祝),14:00,山形,1-2,新潟,山形県,"2,975",スカイパーフェクＴＶ！（録）
2000,Ｊ２,第９節第３日,04/30(日),14:00,水戸,0-2,札幌,ひたちな,"3,715",Ｊスカイスポーツ（録）
2000,Ｊ２,第９節第３日,04/30(日),19:00,湘南,3-0,甲府,平塚,"3,909",Ｊスカイスポーツ（録）
2000,Ｊ２,第１０節第１日,05/03(水・祝),18:33,浦和,2-1,大分,駒場,"19,132",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第１０節第２日,05/04(木・祝),13:00,甲府,1-2,大宮,小瀬,"2,116",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１０節第２日,05/04(木・祝),13:00,新潟,0-1,水戸,新潟,"2,406",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１０節第２日,05/04(木・祝),14:03,仙台,2-1,山形,仙台,"7,365",東日本放送／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１０節第２日,05/04(木・祝),14:04,札幌,2-1,湘南,札幌,"19,450",北海道放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第１１節第１日,05/07(日),13:00,鳥栖,1-1,甲府,鳥栖,"3,153",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１１節第１日,05/07(日),14:00,水戸,0-0,仙台,ひたちな,"2,212",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１１節第１日,05/07(日),14:00,湘南,1-2,新潟,平塚,"5,781",Ｊスカイスポーツ（録）
2000,Ｊ２,第１１節第１日,05/07(日),14:04,山形,1-0,浦和,山形県,"11,671",山形テレビ／Ｊスカイスポーツ（録）
2000,Ｊ２,第１１節第２日,05/08(月),19:00,大宮,0-2,札幌,大宮,"3,706",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１２節第１日,05/13(土),14:00,山形,0-2,大分,山形県,"2,223",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１２節第１日,05/13(土),14:00,新潟,0-2,大宮,新潟,"3,974",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１２節第２日,05/14(日),13:02,札幌,2-0,鳥栖,札幌,"10,513",テレビ北海道／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１２節第２日,05/14(日),13:04,仙台,3-2,湘南,仙台,"8,226",東北放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第１２節第２日,05/14(日),14:04,水戸,1-2,浦和,日立市,"6,155",Ｊスカイスポーツ（録）
2000,Ｊ２,第１３節第１日,05/18(木),19:00,札幌,2-1,甲府,札幌,"8,539",Ｊスカイスポーツ（録）
2000,Ｊ２,第１３節第１日,05/18(木),19:00,仙台,1-2,大宮,仙台,"5,033",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１３節第１日,05/18(木),19:00,大分,3-0,水戸,大分,"2,873",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第１３節第１日,05/18(木),19:01,新潟,0-0,鳥栖,新潟,"1,853",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１３節第１日,05/18(木),19:03,浦和,2-0,湘南,駒場,"15,671",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第１４節第１日,05/21(日),13:00,甲府,1-2,新潟,小瀬,"1,225",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１４節第１日,05/21(日),13:00,鳥栖,1-2,仙台,鳥栖,"2,639",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１４節第１日,05/21(日),14:00,水戸,3-1,山形,ひたちな,"1,131",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１４節第１日,05/21(日),14:01,湘南,2-1,大分,平塚,"4,072",Ｊスカイスポーツ（録）
2000,Ｊ２,第１４節第２日,05/22(月),19:04,大宮,0-6,浦和,大宮,"7,147",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第１５節第１日,05/25(木),19:04,大分,2-1,大宮,大分,"3,478",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第１５節第２日,05/27(土),13:03,新潟,0-1,札幌,新潟,"5,076",新潟テレビ２１／Ｊスカイスポーツ（録）
2000,Ｊ２,第１５節第２日,05/27(土),14:00,山形,0-1,湘南,山形県,"2,902",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１５節第２日,05/27(土),18:34,浦和,3-1,鳥栖,駒場,"16,735",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第１５節第３日,05/28(日),14:00,仙台,3-1,甲府,仙台,"5,976",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１６節第１日,06/01(木),19:00,湘南,2-1,水戸,平塚,"3,025",Ｊスカイスポーツ（録）
2000,Ｊ２,第１６節第１日,06/01(木),19:01,大宮,3-0,山形,大宮,"1,548",スカイパーフェクＴＶ！（１２１ｈ）（録）
2000,Ｊ２,第１６節第１日,06/01(木),19:03,甲府,0-3,浦和,小瀬,"6,005",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第１６節第１日,06/01(木),19:03,鳥栖,0-1,大分,鳥栖,"2,176",Ｊスカイスポーツ
2000,Ｊ２,第１６節第１日,06/01(木),19:30,札幌,3-1,仙台,札幌,"8,622",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１７節第１日,06/04(日),13:00,大分,2-0,甲府,佐伯,"1,863",Ｊスカイスポーツ（録）
2000,Ｊ２,第１７節第１日,06/04(日),14:00,仙台,4-2,新潟,仙台,"7,112",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１７節第１日,06/04(日),14:00,山形,1-0,鳥栖,山形県,"2,186",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１７節第１日,06/04(日),14:00,水戸,0-2,大宮,日立市,"1,319",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１７節第１日,06/04(日),18:04,浦和,0-1,札幌,駒場,"19,222",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第１８節第１日,06/10(土),13:03,新潟,6-1,浦和,新潟,"11,662",新潟放送／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１８節第１日,06/10(土),13:30,札幌,2-1,大分,札幌,"12,389",ＮＨＫ札幌／Ｊスカイスポーツ（録）
2000,Ｊ２,第１８節第１日,06/10(土),18:00,鳥栖,1-1,水戸,鳥栖,"2,583",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１８節第１日,06/10(土),18:30,大宮,4-1,湘南,大宮,"4,175",Ｊスカイスポーツ（録）
2000,Ｊ２,第１８節第２日,06/11(日),13:01,甲府,1-4,山形,小瀬,724,スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１９節第１日,06/17(土),14:00,水戸,2-0,甲府,ひたちな,934,スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１９節第１日,06/17(土),18:01,山形,0-1,札幌,山形県,"4,251",Ｊスカイスポーツ（録）
2000,Ｊ２,第１９節第１日,06/17(土),18:16,大分,2-3,新潟,大分,"2,735",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第１９節第１日,06/17(土),18:33,浦和,4-2,仙台,駒場,"15,561",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第１９節第１日,06/17(土),19:01,湘南,3-1,鳥栖,平塚,"3,255",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２０節第１日,06/21(水),19:00,札幌,3-0,水戸,札幌,"11,356",Ｊスカイスポーツ（録）
2000,Ｊ２,第２０節第１日,06/21(水),19:00,仙台,1-0,大分,仙台,"6,636",Ｊスカイスポーツ（録）
2000,Ｊ２,第２０節第１日,06/21(水),19:00,新潟,4-0,山形,新潟,"2,832",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２０節第１日,06/21(水),19:01,鳥栖,3-0,大宮,佐賀,"1,869",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２０節第１日,06/21(水),19:03,甲府,1-2,湘南,小瀬,"2,826",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第２１節第１日,06/24(土),18:00,大分,1-1,浦和,大分,"9,841",大分朝日放送（録）／Ｊスカイスポーツ
2000,Ｊ２,第２１節第２日,06/25(日),14:00,大宮,1-0,甲府,大宮,"1,831",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２１節第２日,06/25(日),14:00,湘南,1-2,札幌,平塚,"6,006",Ｊスカイスポーツ（録）
2000,Ｊ２,第２１節第２日,06/25(日),14:02,水戸,1-0,新潟,日立市,"1,339",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２１節第２日,06/25(日),14:04,山形,0-1,仙台,山形県,"5,263",山形テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２２節第１日,07/01(土),18:01,新潟,1-0,湘南,新潟,"4,597",Ｊスカイスポーツ（録）
2000,Ｊ２,第２２節第１日,07/01(土),18:37,浦和,2-0,山形,駒場,"17,176",テレビ埼玉／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第２２節第１日,07/01(土),19:00,仙台,1-0,水戸,仙台,"12,301",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２２節第２日,07/02(日),12:05,札幌,2-1,大宮,札幌,"13,808",北海道文化放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第２２節第２日,07/02(日),13:00,甲府,0-1,鳥栖,小瀬,"1,352",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２３節第１日,07/08(土),19:00,甲府,1-2,仙台,小瀬,"1,382",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２３節第１日,07/08(土),19:03,湘南,1-0,山形,平塚,"3,199",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第２３節第２日,07/09(日),13:04,鳥栖,2-0,浦和,鳥栖,"10,177",ＮＨＫ佐賀／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２３節第２日,07/09(日),14:04,札幌,2-1,新潟,札幌,"12,366",北海道放送／Ｊスカイスポーツ
2000,Ｊ２,第２３節第２日,07/09(日),18:30,大宮,0-1,大分,大宮,"3,692",Ｊスカイスポーツ（録）
2000,Ｊ２,第６節第３日,07/16(日),13:05,札幌,1-1,浦和,室蘭,"10,146",ＮＨＫ札幌／Ｊスカイスポーツ
2000,Ｊ２,第２４節第１日,07/22(土),17:00,水戸,2-1,湘南,栃木,"1,444",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２４節第１日,07/22(土),18:01,山形,2-1,大宮,山形市,"2,391",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２４節第１日,07/22(土),18:01,大分,1-0,鳥栖,大分,"3,943",Ｊスカイスポーツ（録）
2000,Ｊ２,第２４節第１日,07/22(土),18:33,浦和,3-0,甲府,駒場,"16,307",テレビ埼玉／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第２４節第１日,07/22(土),19:01,仙台,0-2,札幌,仙台,"13,189",Ｊスカイスポーツ（録）
2000,Ｊ２,第２５節第１日,07/28(金),19:00,甲府,2-3,大分,小瀬,"1,033",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２５節第１日,07/28(金),19:01,大宮,3-1,水戸,鴻巣,"1,642",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２５節第２日,07/29(土),14:02,札幌,2-1,浦和,札幌,"19,825",札幌テレビ／Ｊスカイスポーツ
2000,Ｊ２,第２５節第２日,07/29(土),18:00,新潟,0-2,仙台,新潟,"4,291",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２５節第２日,07/29(土),18:00,鳥栖,1-0,山形,鳥栖,"2,491",Ｊスカイスポーツ（録）
2000,Ｊ２,第２６節第１日,08/02(水),17:00,水戸,1-4,鳥栖,ひたちな,721,スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２６節第１日,08/02(水),19:00,山形,4-1,甲府,山形市,"1,534",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２６節第１日,08/02(水),19:01,湘南,1-2,大宮,平塚,"3,166",Ｊスカイスポーツ（録）
2000,Ｊ２,第２６節第１日,08/02(水),19:03,浦和,3-1,新潟,駒場,"13,408",テレビ埼玉（録）／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第２６節第１日,08/02(水),19:03,大分,1-0,札幌,大分,"5,871",Ｊスカイスポーツ
2000,Ｊ２,第２７節第１日,08/05(土),13:32,札幌,1-0,山形,札幌,"11,471",札幌テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２７節第１日,08/05(土),18:00,新潟,2-1,大分,新潟,"3,587",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２７節第１日,08/05(土),18:00,鳥栖,0-1,湘南,鳥栖,"2,811",サガテレビ（録）／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２７節第１日,08/05(土),19:04,仙台,1-1,浦和,仙台,"17,933",東日本放送（録）／Ｊスカイスポーツ（録）
2000,Ｊ２,第２７節第２日,08/06(日),14:59,甲府,0-1,水戸,富士北麓,"1,142",Ｊスカイスポーツ（録）
2000,Ｊ２,第２８節第１日,08/12(土),17:01,水戸,0-2,札幌,ひたちな,"2,610",Ｊスカイスポーツ（録）
2000,Ｊ２,第２８節第１日,08/12(土),18:00,山形,0-1,新潟,山形県,"2,903",Ｊスカイスポーツ（録）
2000,Ｊ２,第２８節第１日,08/12(土),18:00,大分,5-0,仙台,大分,"4,359",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２８節第１日,08/12(土),18:30,大宮,1-0,鳥栖,大宮,"2,344",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２８節第１日,08/12(土),19:00,湘南,4-2,甲府,平塚,"3,297",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２９節第１日,08/18(金),19:04,新潟,1-1,水戸,新潟,"3,825",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第２９節第２日,08/19(土),13:02,札幌,1-1,湘南,札幌,"16,215",北海道テレビ／Ｊスカイスポーツ
2000,Ｊ２,第２９節第２日,08/19(土),18:33,浦和,4-1,大分,駒場,"18,157",テレビ埼玉／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第２９節第２日,08/19(土),19:00,仙台,2-1,山形,仙台,"10,128",Ｊスカイスポーツ（録）
2000,Ｊ２,第２９節第２日,08/19(土),19:00,甲府,1-2,大宮,小瀬,"2,148",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３０節第１日,08/26(土),18:34,大宮,0-2,札幌,大宮,"7,469",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３０節第２日,08/27(日),15:02,水戸,1-5,仙台,日立市,"2,106",Ｊスカイスポーツ（録）
2000,Ｊ２,第３０節第２日,08/27(日),16:34,山形,1-2,浦和,山形県,"8,176",Ｊスカイスポーツ
2000,Ｊ２,第３０節第２日,08/27(日),18:00,鳥栖,3-0,甲府,鳥栖,"3,232",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３０節第２日,08/27(日),18:59,湘南,1-2,新潟,平塚,"4,182",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３１節第１日,09/02(土),18:00,新潟,1-2,大宮,新潟,"2,918",Ｊスカイスポーツ（録）
2000,Ｊ２,第３１節第１日,09/02(土),18:01,大分,2-1,山形,大分,"4,083",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３１節第１日,09/02(土),18:34,浦和,3-2,水戸,駒場,"14,114",テレビ埼玉／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３１節第２日,09/03(日),13:03,仙台,2-6,湘南,仙台,"9,834",東北放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第３１節第２日,09/03(日),13:04,札幌,1-2,鳥栖,札幌,"13,155",ＮＨＫ札幌／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３２節第１日,09/09(土),18:35,大宮,2-3,仙台,大宮,"3,063",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３２節第１日,09/09(土),19:04,湘南,0-2,浦和,平塚,"10,107",Ｊスカイスポーツ
2000,Ｊ２,第３２節第２日,09/10(日),14:01,水戸,0-2,大分,日立市,"1,015",Ｊスカイスポーツ（録）
2000,Ｊ２,第３２節第２日,09/10(日),18:04,鳥栖,2-2,新潟,鳥栖,"5,043",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３２節第３日,09/11(月),19:04,甲府,0-2,札幌,小瀬,"1,042",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３３節第１日,09/15(金・祝),13:00,新潟,0-1,甲府,新潟,"2,925",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３３節第１日,09/15(金・祝),14:04,仙台,0-1,鳥栖,仙台,"6,847",仙台放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第３３節第１日,09/15(金・祝),16:04,大分,5-0,湘南,水前寺,"3,752",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３３節第２日,09/16(土),18:35,浦和,0-1,大宮,駒場,"16,405",テレビ埼玉／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３３節第３日,09/17(日),14:01,山形,0-1,水戸,山形県,"1,813",Ｊスカイスポーツ（録）
2000,Ｊ２,第３４節第１日,09/23(土・祝),18:34,大宮,2-1,山形,大宮,844,スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３４節第１日,09/23(土・祝),19:00,湘南,1-2,水戸,平塚,"2,186",Ｊスカイスポーツ
2000,Ｊ２,第３４節第２日,09/24(日),12:32,札幌,1-0,仙台,札幌,"10,901",北海道文化放送／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３４節第２日,09/24(日),14:04,甲府,0-1,浦和,小瀬,"4,891",Ｊスカイスポーツ（録）
2000,Ｊ２,第３４節第２日,09/24(日),18:00,鳥栖,0-2,大分,鳥栖,"3,372",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３５節第１日,09/28(木),19:00,仙台,2-1,新潟,仙台,"5,161",Ｊスカイスポーツ（録）
2000,Ｊ２,第３５節第１日,09/28(木),19:00,山形,2-0,鳥栖,山形県,"1,252",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３５節第１日,09/28(木),19:00,水戸,2-1,大宮,栃木,753,スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３５節第１日,09/28(木),19:00,大分,4-1,甲府,大分,"3,471",Ｊスカイスポーツ（録）
2000,Ｊ２,第３５節第１日,09/28(木),19:04,浦和,1-2,札幌,駒場,"16,068",テレビ埼玉／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３６節第１日,10/01(日),13:00,甲府,3-2,山形,富士北麓,921,スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３６節第１日,10/01(日),13:00,鳥栖,1-2,水戸,鳥栖,"2,140",Ｊスカイスポーツ（録）
2000,Ｊ２,第３６節第１日,10/01(日),13:04,新潟,4-2,浦和,新潟,"8,411",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３６節第１日,10/01(日),14:01,大宮,1-2,湘南,西が丘,"2,201",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３６節第１日,10/01(日),15:00,札幌,2-1,大分,札幌,"14,815",北海道文化放送／Ｊスカイスポーツ（録）
2000,Ｊ２,第３７節第１日,10/05(木),19:04,大分,2-1,新潟,大分,"4,091",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３７節第２日,10/07(土),15:04,浦和,1-0,仙台,駒場,"15,410",テレビ埼玉／Ｊスカイスポーツ
2000,Ｊ２,第３７節第３日,10/08(日),13:00,水戸,2-1,甲府,日立市,"1,015",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３７節第３日,10/08(日),14:00,湘南,1-2,鳥栖,平塚,"3,016",Ｊスカイスポーツ（録）
2000,Ｊ２,第３７節第３日,10/08(日),14:04,山形,0-0,札幌,山形県,"3,397",山形放送／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３８節第１日,10/14(土),14:33,新潟,1-0,山形,新潟,"2,747",テレビ新潟／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３８節第１日,10/14(土),17:01,鳥栖,1-2,大宮,長崎,"2,958",Ｊスカイスポーツ（録）
2000,Ｊ２,第３８節第１日,10/14(土),19:04,甲府,2-1,湘南,小瀬,"1,865",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ２,第３８節第２日,10/15(日),13:00,仙台,0-3,大分,仙台,"7,558",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ２,第３８節第２日,10/15(日),14:04,札幌,5-0,水戸,札幌,"17,823",北海道放送／Ｊスカイスポーツ
2000,Ｊ２,第３９節第１日,10/21(土),19:02,湘南,0-3,札幌,平塚,"7,428",テレビ北海道／スカイパーフェクＴＶ！（１２１ｃｈ）
