年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2004,Ｊ２,第３節第１日,03/27(土),14:00,横浜FC,1-1,山形,三ツ沢,"2,533",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第３節第１日,03/27(土),14:04,札幌,1-0,仙台,札幌ド,"14,279",北海道放送／Ｊ　ＳＰＯＲＴＳ／東北放送（録）
2004,Ｊ２,第３節第１日,03/27(土),14:04,川崎Ｆ,1-0,大宮,等々力,"6,541",スカイパーフェクＴＶ！
2004,Ｊ２,第３節第１日,03/27(土),14:04,京都,1-1,湘南,西京極,"7,984",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2004,Ｊ２,第３節第２日,03/28(日),13:00,鳥栖,2-1,甲府,鳥栖,"2,546",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第４節第１日,04/03(土),14:00,水戸,2-2,横浜FC,栃木,"2,014",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第４節第１日,04/03(土),14:00,福岡,1-1,甲府,博多球,"5,130",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第４節第１日,04/03(土),14:01,大宮,1-0,鳥栖,大宮,"6,011",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第４節第１日,04/03(土),14:04,仙台,2-1,川崎Ｆ,仙台,"17,317",東北放送／スカイパーフェクＴＶ！
2004,Ｊ２,第４節第１日,04/03(土),14:04,山形,1-3,京都,山形県,"4,324",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第４節第１日,04/03(土),14:04,湘南,1-1,札幌,平塚,"6,025",スカイパーフェクＴＶ！
2004,Ｊ２,第５節第１日,04/10(土),13:35,札幌,0-1,山形,室蘭,"5,534",北海道文化放送／さくらんぼテレビ／スカイパーフェクＴＶ！（録）
2004,Ｊ２,第５節第１日,04/10(土),14:00,川崎Ｆ,5-0,湘南,等々力,"6,381",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第５節第１日,04/10(土),14:00,甲府,1-2,大宮,小瀬,"6,813",山梨放送／スカイパーフェクＴＶ！（録）
2004,Ｊ２,第５節第１日,04/10(土),14:04,横浜FC,1-0,福岡,三ツ沢,"2,589",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第５節第１日,04/10(土),14:04,京都,0-0,水戸,西京極,"7,176",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2004,Ｊ２,第５節第２日,04/11(日),13:04,鳥栖,3-0,仙台,鳥栖,"3,304",スカイパーフェクＴＶ！
2004,Ｊ２,第６節第１日,04/17(土),14:00,川崎Ｆ,5-2,水戸,等々力,"8,105",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第６節第１日,04/17(土),14:00,甲府,1-0,湘南,小瀬,"5,143",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第６節第１日,04/17(土),14:03,札幌,1-1,横浜FC,札幌ド,"12,824",北海道テレビ／スカイパーフェクＴＶ！
2004,Ｊ２,第６節第１日,04/17(土),14:04,大宮,3-1,仙台,大宮,"9,091",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第６節第１日,04/17(土),14:04,京都,1-4,福岡,鴨池,"6,561",スカイパーフェクＴＶ！／ＫＢＳ京都（録）
2004,Ｊ２,第６節第２日,04/18(日),13:01,鳥栖,0-1,山形,鳥栖,"3,005",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第７節第１日,04/24(土),14:00,山形,2-1,川崎Ｆ,山形県,"3,241",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第７節第１日,04/24(土),14:04,仙台,1-2,甲府,仙台,"15,276",仙台放送／スカイパーフェクＴＶ！
2004,Ｊ２,第７節第１日,04/24(土),14:04,横浜FC,0-0,京都,三ツ沢,"3,371",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第７節第１日,04/24(土),14:04,福岡,2-1,大宮,博多球,"5,219",スカイパーフェクＴＶ！
2004,Ｊ２,第７節第１日,04/24(土),19:01,湘南,2-2,鳥栖,平塚,"3,324",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第７節第２日,04/25(日),14:02,水戸,2-1,札幌,笠松,"3,551",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第８節第１日,04/29(木・祝),14:00,山形,1-0,甲府,山形県,"4,343",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第８節第１日,04/29(木・祝),14:01,水戸,0-1,鳥栖,笠松,"2,872",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第８節第１日,04/29(木・祝),14:04,横浜FC,0-2,川崎Ｆ,三ツ沢,"6,813",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第８節第１日,04/29(木・祝),14:04,福岡,2-3,仙台,博多球,"6,198",ＮＨＫ福岡／スカイパーフェクＴＶ！／ＮＨＫ仙台（録）
2004,Ｊ２,第８節第１日,04/29(木・祝),18:04,京都,2-0,札幌,西京極,"9,174",ＫＢＳ京都／スカイパーフェクＴＶ！
2004,Ｊ２,第８節第１日,04/29(木・祝),19:01,湘南,1-0,大宮,平塚,"4,549",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第９節第１日,05/02(日),13:01,鳥栖,1-1,横浜FC,鳥栖,"3,956",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第９節第１日,05/02(日),13:04,仙台,2-0,湘南,仙台,"18,130",ミヤギテレビ／スカイパーフェクＴＶ！
2004,Ｊ２,第９節第１日,05/02(日),14:01,大宮,1-1,山形,大宮,"6,987",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第９節第１日,05/02(日),14:01,甲府,4-0,水戸,小瀬,"7,086",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第９節第１日,05/02(日),14:04,川崎Ｆ,1-0,京都,等々力,"12,044",Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
2004,Ｊ２,第９節第１日,05/02(日),14:05,札幌,1-2,福岡,札幌厚別,"10,073",テレビ北海道／スカイパーフェクＴＶ！
2004,Ｊ２,第１０節第１日,05/05(水・祝),13:05,福岡,3-1,湘南,博多球,"8,209",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第１０節第１日,05/05(水・祝),14:00,横浜FC,0-0,甲府,三ツ沢,"2,819",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１０節第１日,05/05(水・祝),14:01,水戸,2-0,大宮,笠松,"2,991",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１０節第１日,05/05(水・祝),14:04,京都,0-0,鳥栖,西京極,"8,833",ＫＢＳ京都／スカイパーフェクＴＶ！
2004,Ｊ２,第１０節第１日,05/05(水・祝),15:33,札幌,0-2,川崎Ｆ,札幌厚別,"9,403",ＮＨＫ札幌／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１０節第１日,05/05(水・祝),15:33,山形,0-0,仙台,山形県,"20,062",ＮＨＫ山形／ＮＨＫ仙台／スカイパーフェクＴＶ！
2004,Ｊ２,第１１節第１日,05/09(日),13:04,鳥栖,2-1,札幌,鳥栖,"2,921",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第１１節第１日,05/09(日),14:00,大宮,1-1,横浜FC,大宮,"3,478",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１１節第１日,05/09(日),14:00,湘南,1-4,山形,平塚,"3,463",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１１節第１日,05/09(日),14:00,甲府,2-1,京都,小瀬,"4,746",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１１節第１日,05/09(日),14:04,仙台,4-1,水戸,仙台,"16,141",東北放送／スカイパーフェクＴＶ！
2004,Ｊ２,第１１節第１日,05/09(日),14:04,川崎Ｆ,1-0,福岡,等々力,"5,650",スカイパーフェクＴＶ！
2004,Ｊ２,第１２節第１日,05/15(土),14:00,山形,1-2,鳥栖,山形県,"3,934",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１２節第１日,05/15(土),14:00,水戸,0-1,川崎Ｆ,水戸,"3,364",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１２節第１日,05/15(土),14:00,湘南,1-2,甲府,平塚,"5,099",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１２節第１日,05/15(土),14:04,仙台,2-1,大宮,仙台,"15,472",スカイパーフェクＴＶ！
2004,Ｊ２,第１２節第１日,05/15(土),14:04,横浜FC,2-1,札幌,三ツ沢,"3,504",スカイパーフェクＴＶ！
2004,Ｊ２,第１２節第１日,05/15(土),14:04,福岡,0-0,京都,博多球,"14,239",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第１３節第１日,05/19(水),19:00,大宮,2-2,福岡,大宮,"1,901",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１３節第１日,05/19(水),19:00,川崎Ｆ,2-0,山形,等々力,"4,402",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１３節第１日,05/19(水),19:00,鳥栖,0-2,湘南,鳥栖,"2,305",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１３節第１日,05/19(水),19:04,札幌,1-2,水戸,札幌厚別,"6,086",札幌テレビ（録）／スカイパーフェクＴＶ！
2004,Ｊ２,第１３節第１日,05/19(水),19:04,甲府,2-2,仙台,小瀬,"3,440",スカイパーフェクＴＶ！
2004,Ｊ２,第１３節第１日,05/19(水),19:04,京都,2-2,横浜FC,西京極,"3,124",ＫＢＳ京都／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１４節第１日,05/22(土),14:00,大宮,2-1,甲府,大宮,"4,699",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１４節第１日,05/22(土),14:00,湘南,0-1,川崎Ｆ,平塚,"5,038",テレビ神奈川（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１４節第１日,05/22(土),14:01,福岡,0-0,横浜FC,博多球,"5,940",福岡放送（録）／スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１４節第１日,05/22(土),14:04,仙台,3-1,鳥栖,仙台,"13,699",ＮＨＫ仙台／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１４節第１日,05/22(土),14:04,山形,2-1,札幌,山形県,"4,162",スカイパーフェクＴＶ！
2004,Ｊ２,第１４節第２日,05/23(日),19:05,水戸,0-1,京都,笠松,"2,196",スカイパーフェクＴＶ！
2004,Ｊ２,第１５節第１日,05/29(土),14:01,横浜FC,1-1,水戸,三ツ沢,"2,709",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１５節第１日,05/29(土),14:03,札幌,1-1,湘南,札幌ド,"11,443",札幌テレビ／スカイパーフェクＴＶ！
2004,Ｊ２,第１５節第１日,05/29(土),14:04,川崎Ｆ,4-1,仙台,等々力,"9,215",スカイパーフェクＴＶ！
2004,Ｊ２,第１５節第１日,05/29(土),14:04,甲府,1-0,福岡,小瀬,"4,744",ＮＨＫ甲府／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１５節第１日,05/29(土),14:04,京都,3-0,山形,西京極,"7,610",Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
2004,Ｊ２,第１５節第２日,05/30(日),13:00,鳥栖,0-0,大宮,鳥栖,"2,667",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１６節第１日,06/05(土),14:00,甲府,1-1,鳥栖,小瀬,"5,170",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１６節第１日,06/05(土),14:00,福岡,1-0,水戸,博多球,"5,152",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１６節第１日,06/05(土),14:03,山形,1-1,横浜FC,山形県,"4,174",山形テレビ／スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１６節第１日,06/05(土),14:04,仙台,1-1,札幌,仙台,"17,382",東日本放送／Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第１６節第１日,06/05(土),19:04,湘南,2-2,京都,平塚,"5,422",スカイパーフェクＴＶ！
2004,Ｊ２,第１６節第２日,06/06(日),14:04,大宮,1-2,川崎Ｆ,大宮,"4,829",スカイパーフェクＴＶ！
2004,Ｊ２,第１７節第１日,06/12(土),14:00,福岡,3-2,鳥栖,博多球,"7,068",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１７節第１日,06/12(土),14:01,横浜FC,1-0,湘南,横浜国,"12,180",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１７節第１日,06/12(土),14:04,札幌,1-2,大宮,札幌厚別,"7,656",スカイパーフェクＴＶ！／札幌テレビ（録）
2004,Ｊ２,第１７節第１日,06/12(土),14:04,川崎Ｆ,2-0,甲府,等々力,"6,941",スカイパーフェクＴＶ！
2004,Ｊ２,第１７節第１日,06/12(土),14:04,京都,1-2,仙台,西京極,"9,449",スカイパーフェクＴＶ！／ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１７節第２日,06/13(日),14:00,水戸,1-2,山形,笠松,"3,237",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１８節第１日,06/19(土),13:01,鳥栖,1-0,川崎Ｆ,鳥栖,"2,807",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１８節第１日,06/19(土),14:00,湘南,0-1,水戸,平塚,"3,615",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１８節第１日,06/19(土),14:04,大宮,0-1,京都,大宮,"7,271",スカイパーフェクＴＶ！
2004,Ｊ２,第１８節第１日,06/19(土),14:04,甲府,2-1,札幌,小瀬,"10,121",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１８節第１日,06/19(土),19:04,仙台,1-0,横浜FC,仙台,"18,055",スカイパーフェクＴＶ！／ＮＨＫ仙台（録）
2004,Ｊ２,第１８節第２日,06/20(日),13:00,山形,0-2,福岡,秋田,"2,964",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１９節第１日,06/23(水),19:00,大宮,2-1,水戸,大宮,"2,977",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第１９節第１日,06/23(水),19:00,湘南,1-3,福岡,平塚,"4,613",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１９節第１日,06/23(水),19:00,甲府,6-1,横浜FC,小瀬,"5,048",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第１９節第１日,06/23(水),19:04,仙台,1-1,山形,仙台,"17,323",スカイパーフェクＴＶ！
2004,Ｊ２,第１９節第１日,06/23(水),19:04,川崎Ｆ,6-0,札幌,等々力,"8,054",スカイパーフェクＴＶ！
2004,Ｊ２,第１９節第１日,06/23(水),19:04,鳥栖,0-2,京都,鳥栖,"3,201",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２０節第１日,06/26(土),14:05,水戸,0-0,仙台,笠松,"8,034",スカイパーフェクＴＶ！
2004,Ｊ２,第２０節第１日,06/26(土),14:05,福岡,0-1,川崎Ｆ,博多球,"6,194",スカイパーフェクＴＶ！／テレビ西日本（録）
2004,Ｊ２,第２０節第１日,06/26(土),19:00,山形,2-1,湘南,山形県,"4,739",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２０節第１日,06/26(土),19:04,京都,0-2,甲府,西京極,"9,289",ＫＢＳ京都／Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２０節第２日,06/27(日),14:01,横浜FC,0-1,大宮,三ツ沢,"2,913",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２０節第２日,06/27(日),14:03,札幌,1-2,鳥栖,札幌厚別,"7,526",札幌テレビ／スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２１節第１日,07/02(金),19:03,川崎Ｆ,2-0,横浜FC,等々力,"18,131",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２１節第２日,07/04(日),13:04,札幌,0-2,京都,函館,"5,945",スカイパーフェクＴＶ！／札幌テレビ（録）
2004,Ｊ２,第２１節第２日,07/04(日),18:30,甲府,0-0,山形,小瀬,"7,331",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２１節第２日,07/04(日),18:34,大宮,2-0,湘南,大宮,"5,408",スカイパーフェクＴＶ！
2004,Ｊ２,第２１節第２日,07/04(日),19:01,鳥栖,0-0,水戸,鳥栖,"2,836",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２１節第２日,07/04(日),19:04,仙台,0-0,福岡,仙台,"17,779",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２２節第１日,07/10(土),18:05,京都,1-3,川崎Ｆ,高知陸,"3,767",ＫＢＳ京都／スカイパーフェクＴＶ！／テレビ神奈川（録）
2004,Ｊ２,第２２節第１日,07/10(土),19:00,横浜FC,3-0,鳥栖,三ツ沢,"3,004",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２２節第１日,07/10(土),19:04,湘南,3-2,仙台,平塚,"5,754",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２２節第１日,07/10(土),19:04,福岡,0-1,札幌,博多球,"13,255",スカイパーフェクＴＶ！
2004,Ｊ２,第２２節第１日,07/10(土),19:30,山形,1-3,大宮,山形県,"3,335",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２２節第２日,07/11(日),19:01,水戸,0-0,甲府,笠松,"4,417",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２３節第１日,07/24(土),13:35,札幌,0-0,横浜FC,札幌ド,"11,054",北海道文化放送／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２３節第１日,07/24(土),18:04,京都,2-1,福岡,西京極,"8,666",ＫＢＳ京都／Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２３節第１日,07/24(土),18:30,甲府,1-0,湘南,小瀬,"6,875",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２３節第１日,07/24(土),18:34,大宮,2-2,仙台,埼玉,"12,004",スカイパーフェクＴＶ！
2004,Ｊ２,第２３節第１日,07/24(土),19:00,鳥栖,0-2,山形,鳥栖,"3,035",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２３節第１日,07/24(土),19:04,川崎Ｆ,5-1,水戸,等々力,"8,585",スカイパーフェクＴＶ！
2004,Ｊ２,第２４節第１日,07/27(火),19:00,湘南,3-0,鳥栖,平塚,"2,937",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２４節第１日,07/27(火),19:00,福岡,0-3,大宮,博多球,"6,837",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２４節第１日,07/27(火),19:01,水戸,1-1,札幌,笠松,"5,894",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２４節第１日,07/27(火),19:04,仙台,3-1,甲府,仙台,"14,122",スカイパーフェクＴＶ！
2004,Ｊ２,第２４節第１日,07/27(火),19:04,山形,1-1,川崎Ｆ,山形県,"3,572",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２４節第１日,07/27(火),19:05,横浜FC,1-1,京都,三ツ沢,"3,408",スカイパーフェクＴＶ！
2004,Ｊ２,第２５節第１日,07/31(土),14:03,札幌,1-2,山形,札幌厚別,"6,738",北海道テレビ／Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２５節第１日,07/31(土),19:04,川崎Ｆ,2-1,湘南,等々力,"7,387",スカイパーフェクＴＶ！
2004,Ｊ２,第２５節第２日,08/01(日),18:31,甲府,3-0,大宮,小瀬,"7,699",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２５節第２日,08/01(日),19:00,横浜FC,0-1,福岡,三ツ沢,"4,021",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２５節第２日,08/01(日),19:04,京都,0-0,水戸,西京極,"5,757",ＫＢＳ京都／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２５節第２日,08/01(日),19:04,鳥栖,1-2,仙台,鳥栖,"2,536",スカイパーフェクＴＶ！
2004,Ｊ２,第２６節第１日,08/08(日),18:04,山形,1-2,京都,山形県,"4,780",ＫＢＳ京都／Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２６節第１日,08/08(日),18:34,大宮,1-0,鳥栖,大宮,"4,804",スカイパーフェクＴＶ！
2004,Ｊ２,第２６節第１日,08/08(日),19:00,水戸,1-1,横浜FC,笠松,"2,417",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２６節第１日,08/08(日),19:00,湘南,1-1,札幌,平塚,"5,233",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２６節第１日,08/08(日),19:00,福岡,1-0,甲府,博多球,"9,722",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２６節第１日,08/08(日),19:04,仙台,2-2,川崎Ｆ,仙台,"18,751",スカイパーフェクＴＶ！
2004,Ｊ２,第２７節第１日,08/11(水),19:00,横浜FC,0-1,甲府,三ツ沢,"3,209",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２７節第１日,08/11(水),19:01,水戸,1-1,大宮,笠松,"2,952",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２７節第１日,08/11(水),19:03,山形,2-2,仙台,山形県,"12,270",ＮＨＫ山形／スカイパーフェクＴＶ！
2004,Ｊ２,第２７節第１日,08/11(水),19:04,札幌,1-3,川崎Ｆ,札幌厚別,"7,352",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２７節第１日,08/11(水),19:04,京都,3-1,鳥栖,西京極,"6,353",ＫＢＳ京都／スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２７節第１日,08/11(水),19:04,福岡,2-0,湘南,博多球,"7,542",スカイパーフェクＴＶ！
2004,Ｊ２,第２８節第１日,08/14(土),18:30,大宮,1-1,横浜FC,大宮,"5,100",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２８節第１日,08/14(土),18:34,甲府,1-1,京都,小瀬,"8,131",スカイパーフェクＴＶ！／ＫＢＳ京都
2004,Ｊ２,第２８節第１日,08/14(土),19:01,鳥栖,0-1,札幌,鳥栖,"2,808",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２８節第１日,08/14(土),19:04,仙台,1-1,水戸,仙台,"17,214",スカイパーフェクＴＶ！
2004,Ｊ２,第２８節第２日,08/15(日),18:04,川崎Ｆ,3-1,福岡,等々力,"5,792",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第２８節第２日,08/15(日),19:00,湘南,2-1,山形,平塚,"3,107",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２９節第１日,08/21(土),19:00,山形,3-0,甲府,山形県,"4,462",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２９節第１日,08/21(土),19:00,湘南,2-3,大宮,平塚,"9,879",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２９節第１日,08/21(土),19:01,水戸,1-1,鳥栖,笠松,"1,951",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第２９節第１日,08/21(土),19:04,横浜FC,2-5,川崎Ｆ,三ツ沢,"4,396",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第２９節第１日,08/21(土),19:04,京都,4-2,札幌,西京極,"6,683",ＫＢＳ京都／スカイパーフェクＴＶ！
2004,Ｊ２,第２９節第１日,08/21(土),19:04,福岡,1-0,仙台,博多球,"10,204",スカイパーフェクＴＶ！
2004,Ｊ２,第３０節第１日,08/25(水),19:00,甲府,1-1,水戸,小瀬,"4,893",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第３０節第１日,08/25(水),19:01,大宮,1-1,山形,大宮,"4,611",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第３０節第１日,08/25(水),19:01,鳥栖,0-2,横浜FC,鳥栖,"4,161",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第３０節第１日,08/25(水),19:04,札幌,0-2,福岡,札幌厚別,"5,086",スカイパーフェクＴＶ！
2004,Ｊ２,第３０節第１日,08/25(水),19:04,仙台,4-1,湘南,仙台,"13,135",スカイパーフェクＴＶ！
2004,Ｊ２,第３０節第１日,08/25(水),19:04,川崎Ｆ,3-1,京都,等々力,"7,239",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第３１節第１日,08/29(日),14:04,札幌,0-2,甲府,札幌厚別,"6,728",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ２,第３１節第１日,08/29(日),18:00,川崎Ｆ,5-0,鳥栖,等々力,"5,061",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第３１節第１日,08/29(日),19:00,福岡,0-1,山形,博多球,"7,904",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第３１節第１日,08/29(日),19:01,水戸,0-0,湘南,笠松,"1,338",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第３１節第１日,08/29(日),19:04,横浜FC,0-0,仙台,三ツ沢,"2,433",スカイパーフェクＴＶ！
2004,Ｊ２,第３１節第１日,08/29(日),19:04,京都,2-1,大宮,西京極,"8,559",ＫＢＳ京都／スカイパーフェクＴＶ！
2004,Ｊ２,第３２節第１日,09/04(土),19:01,湘南,0-0,横浜FC,平塚,"4,320",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ２,第３２節第１日,09/04(土),19:02,鳥栖,1-0,福岡,鳥栖,"9,565",スカイパーフェクＴＶ！（録）
2004,Ｊ２,第３２節第１日,09/04(土),19:04,仙台,4-3,京都,仙台,"17,437",スカイパーフェクＴＶ！
